car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,Price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified
332,Mahindra,Mahindra Bolero DI,2010,59358,Petrol,Automatic,4th+,Good,Yes,0,4,2646,53,30000,Chennai,BS-III,No,Medium,485709.6928054844,Dealer,Yes
238,Maruti,Maruti Suzuki Swift,2016,95258,Diesel,Automatic,4th+,Good,Yes,1,4,1548,152,30000,Kolkata,BS-III,Yes,Medium,1086102.4295403727,Individual,Yes
617,Chevrolet,Chevrolet Enjoy 1.4,2011,0,Petrol,Manual,1st,Fair,No,2,4,2473,104,134858,Delhi,BS-II,Yes,High,111985.12390120525,Dealer,Yes
775,Hyundai,Hyundai Getz Prime,2008,53736,Diesel,Manual,3rd,Fair,Yes,1,4,1299,96,205902,Kolkata,BS-IV,Yes,Low,535984.5901736006,Individual,Yes
441,Maruti,Maruti Suzuki Eeco,2015,86334,Diesel,Manual,2nd,Excellent,Yes,1,4,800,45,487756,Kolkata,BS-III,No,Low,1118233.6371968044,Dealer,No
504,Toyota,Toyota Qualis,2005,59721,Petrol,Manual,1st,Fair,Yes,2,4,2222,94,671742,Kolkata,BS-IV,Yes,Medium,355183.2408206038,Dealer,Yes
816,Maruti,Maruti Suzuki Vitara,2006,14436,Petrol,Manual,2nd,Fair,Yes,2,4,1349,226,30000,Delhi,BS-IV,Yes,Medium,1234339.8673933912,Dealer,Yes
294,Honda,Honda City,2010,24118,Diesel,Manual,1st,Poor,Yes,1,4,1359,164,30000,Bangalore,BS-IV,No,Medium,28289.81,Dealer,Yes
728,Mahindra,Mahindra XUV500 W10,2007,39771,Petrol,Automatic,2nd,Excellent,No,2,4,803,173,405624,Hyderabad,BS-III,No,Medium,86868.48405133572,Individual,Yes
371,Jeep,Jeep Wrangler Unlimited,2017,54031,Petrol,Automatic,1st,Good,Yes,1,4,2166,45,382462,Hyderabad,BS-III,No,Low,134651.42489133746,Individual,Yes
289,Toyota,Toyota Etios Liva,2006,72063,Diesel,Manual,2nd,Fair,Yes,0,4,1438,123,30000,Bangalore,BS-III,Yes,Low,563231.852929583,Dealer,Yes
575,Toyota,Toyota Etios Liva,2011,60415,Petrol,Automatic,2nd,Excellent,Yes,0,4,1363,87,638230,Hyderabad,BS-IV,No,High,28289.81,Individual,No
134,Maruti,Maruti Suzuki Alto,2019,74435,Diesel,Manual,4th+,Good,Yes,0,4,1887,171,741198,Bangalore,BS-II,No,Medium,28289.81,Individual,No
629,Honda,Honda Amaze 1.2,2012,29242,Diesel,Manual,2nd,Excellent,Yes,0,4,1529,71,328299,Delhi,BS-II,No,Medium,28289.81,Individual,Yes
460,Hyundai,Hyundai Grand i10,2015,6539,Diesel,Manual,1st,Fair,Yes,1,4,1433,113,501688,Pune,BS-III,Yes,Medium,374177.75553873833,Dealer,Yes
219,Hyundai,Hyundai Eon D,2006,47534,Diesel,Manual,4th+,Fair,Yes,2,4,1118,197,136866,Delhi,BS-II,Yes,Medium,346254.020080779,Individual,Yes
447,Tata,Tata Nano,2007,96463,Diesel,Automatic,2nd,Good,Yes,0,4,2209,120,248717,Pune,BS-III,No,Low,1214939.66246298,Dealer,Yes
44,Renault,Renault Duster,2016,50884,Petrol,Manual,2nd,Poor,Yes,0,4,2260,63,951338,Delhi,BS-III,No,Medium,611565.540070551,Dealer,Yes
630,Ford,Ford EcoSport Titanium,2012,75867,Petrol,Manual,4th+,Fair,No,1,4,1918,155,63500,Hyderabad,BS-III,Yes,Medium,109325.75082584622,Dealer,Yes
457,Hyundai,Hyundai Grand i10,2014,50867,Diesel,Manual,4th+,Excellent,Yes,1,4,807,143,30000,Hyderabad,BS-II,Yes,High,773203.2459826828,Dealer,Yes
696,Maruti,Maruti Suzuki Zen,2012,98039,Diesel,Automatic,3rd,Good,No,0,4,1736,221,605166,Delhi,BS-IV,Yes,High,28289.81,Dealer,Yes
556,Mahindra,Mahindra Jeep MM,2013,75668,Petrol,Manual,4th+,Fair,Yes,1,4,1627,45,654711,Bangalore,BS-III,Yes,High,28289.81,Dealer,Yes
1,Mahindra,Mahindra Thar CRDe,2018,117501,Petrol,Automatic,2nd,Fair,Yes,1,4,2010,130,242932,Mumbai,BS-II,Yes,High,498550.30634480476,Dealer,Yes
573,Volkswagen,Volkswagen Polo,2019,61892,Diesel,Manual,2nd,Excellent,No,1,5,1327,145,866907,Kolkata,BS-III,No,Low,189429.02445332907,Dealer,Yes
610,Mitsubishi,Mitsubishi Pajero Sport,2014,39551,Petrol,Manual,1st,Poor,No,1,4,1221,188,1307335,Mumbai,BS-III,No,Low,28289.81,Dealer,Yes
150,Mahindra,Mahindra KUV100 K8,2014,84592,Diesel,Automatic,3rd,Excellent,No,1,4,1863,190,948449,Chennai,BS-III,No,Medium,158779.2886254429,Dealer,Yes
130,Hyundai,Hyundai Getz Prime,2003,36747,Diesel,Manual,1st,Excellent,Yes,1,4,800,93,56101,Pune,BS-IV,Yes,Medium,28289.81,Individual,Yes
299,Hyundai,Hyundai Eon D,2011,41551,Diesel,Manual,1st,Excellent,Yes,1,4,1578,83,1309261,Hyderabad,BS-III,No,Low,28289.81,Individual,Yes
676,Maruti,Maruti Suzuki Wagon,2019,0,Diesel,Manual,1st,Poor,No,2,4,800,96,30000,Chennai,BS-III,No,Medium,525657.6589435575,Dealer,Yes
444,Hyundai,Hyundai i20,2018,62078,Diesel,Automatic,4th+,Excellent,Yes,0,4,1541,45,769439,Bangalore,BS-III,Yes,Low,28289.81,Dealer,Yes
92,Toyota,Toyota Corolla Altis,2017,65385,Diesel,Automatic,3rd,Excellent,Yes,0,4,1988,123,470726,Bangalore,BS-III,Yes,Medium,745631.2764801878,Individual,Yes
354,Datsun,Datsun Redi GO,2007,31371,Diesel,Manual,2nd,Fair,Yes,1,5,800,45,30000,Pune,BS-III,No,Low,28289.81,Dealer,Yes
451,Mahindra,Mahindra Jeep MM,2013,31554,Petrol,Manual,3rd,Excellent,Yes,0,4,800,45,1041326,Hyderabad,BS-IV,Yes,Medium,694766.2861536479,Dealer,Yes
240,Tata,Tata Indigo eCS,2014,33530,Petrol,Automatic,1st,Excellent,Yes,0,4,1842,141,924329,Kolkata,BS-IV,No,Low,776632.3230538077,Individual,Yes
357,Maruti,Maruti Suzuki Swift,2008,34568,Petrol,Manual,1st,Fair,No,0,4,1136,112,954837,Pune,BS-III,No,High,474890.97126007994,Individual,No
35,Maruti,Maruti Suzuki Ritz,2015,55836,Diesel,Automatic,2nd,Fair,Yes,2,4,1045,165,1006639,Delhi,BS-III,No,High,433812.8053984703,Dealer,Yes
123,Hyundai,Hyundai i20 Asta,2010,11204,Petrol,Automatic,3rd,Good,No,0,4,2147,96,387411,Delhi,BS-III,No,Low,301294.54049630876,Individual,No
796,Toyota,Toyota Fortuner 3.0,2004,67726,Petrol,Manual,2nd,Fair,No,1,4,1760,89,262919,Hyderabad,BS-III,Yes,Low,539177.0729085394,Dealer,Yes
431,Tata,Tata Manza,2007,40106,Petrol,Manual,4th+,Poor,No,1,4,846,117,449839,Hyderabad,BS-III,No,Low,1742315.0473609709,Individual,No
570,Renault,Renault Duster 85,2014,37782,Petrol,Automatic,4th+,Good,Yes,0,5,1955,151,1631883,Kolkata,BS-III,No,Medium,1216452.6734674254,Individual,Yes
252,Maruti,Maruti Suzuki Alto,2016,85018,Diesel,Automatic,2nd,Excellent,Yes,2,4,800,195,30000,Kolkata,BS-IV,Yes,Medium,914022.6716473135,Dealer,Yes
80,Honda,Honda Amaze,2015,71325,Diesel,Manual,3rd,Fair,No,0,4,800,57,160091,Bangalore,BS-III,Yes,Low,28289.81,Dealer,Yes
563,Maruti,Maruti Suzuki Wagon,2007,8580,Diesel,Automatic,4th+,Excellent,No,1,4,2133,135,594051,Chennai,BS-III,Yes,Medium,367669.7588017145,Dealer,Yes
491,Honda,Honda City 1.5,2009,63778,Diesel,Manual,3rd,Good,No,2,4,1503,211,490872,Hyderabad,BS-IV,Yes,Medium,28289.81,Dealer,Yes
571,Hyundai,Hyundai i20 Active,2013,31622,Petrol,Manual,1st,Good,Yes,2,4,1461,73,30000,Delhi,BS-II,No,Medium,707407.7600767477,Dealer,Yes
17,Mahindra,Mahindra XUV500 W8,2014,23284,Petrol,Manual,3rd,Excellent,Yes,1,4,1796,82,697560,Chennai,BS-III,No,Medium,171744.69046510474,Individual,Yes
1,Maruti,Maruti Suzuki Wagon,2013,79944,Diesel,Automatic,4th+,Fair,No,0,4,1254,111,184944,Hyderabad,BS-II,No,Low,28289.81,Individual,No
511,Ford,Ford EcoSport Ambiente,2008,40839,Petrol,Manual,3rd,Poor,Yes,1,4,1872,191,30000,Delhi,BS-IV,No,Low,732576.1968416688,Dealer,Yes
6,Mahindra,Mahindra Logan Diesel,2015,73759,Diesel,Manual,3rd,Good,Yes,1,4,2026,245,700843,Chennai,BS-IV,No,Low,565468.1737940002,Dealer,Yes
518,Maruti,Maruti Suzuki Zen,2012,15655,Diesel,Automatic,1st,Excellent,No,0,5,1674,131,623233,Chennai,BS-IV,Yes,Low,955395.5122049169,Dealer,Yes
1,Mahindra,Mahindra TUV300 T4,2010,13996,Petrol,Manual,2nd,Fair,Yes,0,4,1502,45,388293,Pune,BS-II,No,Low,28289.81,Individual,No
400,Maruti,Maruti Suzuki Zen,2014,19389,Diesel,Automatic,3rd,Fair,No,2,4,800,92,400872,Delhi,BS-III,Yes,High,28289.81,Dealer,Yes
1,Maruti,Maruti Suzuki Wagon,2012,34243,Diesel,Manual,1st,Fair,No,1,4,1848,45,280156,Chennai,BS-IV,Yes,Medium,685579.2599775625,Dealer,Yes
654,Chevrolet,Chevrolet Tavera LS,2013,54719,Petrol,Automatic,3rd,Poor,Yes,0,4,1180,74,445125,Pune,BS-IV,Yes,High,858486.7699690907,Individual,No
363,Mahindra,Mahindra Scorpio 2.6,2010,71238,Petrol,Manual,1st,Fair,No,0,4,1775,45,66936,Pune,BS-IV,No,High,76399.01597498485,Individual,No
673,Mini,Mini Cooper S,2009,77787,Diesel,Automatic,3rd,Excellent,Yes,1,4,800,193,627276,Bangalore,BS-III,Yes,High,1280048.5657409295,Dealer,Yes
317,Toyota,Toyota Etios Liva,2011,17087,Diesel,Manual,3rd,Fair,Yes,2,4,800,82,1354687,Kolkata,BS-III,Yes,Medium,411271.5654221427,Dealer,Yes
363,Honda,Honda City 1.5,2014,49701,Diesel,Manual,4th+,Fair,No,1,4,1879,137,165296,Pune,BS-IV,Yes,Medium,785426.7187638066,Dealer,Yes
480,Tata,Tata Indigo eCS,2009,82405,Petrol,Automatic,3rd,Excellent,No,1,4,1947,45,1055926,Hyderabad,BS-III,Yes,High,313081.0387335948,Dealer,Yes
1,Mahindra,Mahindra Scorpio S10,2014,11675,Petrol,Automatic,4th+,Fair,Yes,0,4,989,122,315894,Hyderabad,BS-III,No,Low,843043.9360118133,Individual,No
355,Mercedes,Mercedes Benz B,2012,14062,Diesel,Automatic,3rd,Good,No,2,4,2396,161,30000,Bangalore,BS-IV,No,High,642420.1130319355,Individual,Yes
816,Datsun,Datsun Redi GO,2019,127735,Diesel,Manual,2nd,Poor,Yes,2,4,837,89,656539,Mumbai,BS-III,No,Medium,474413.5960769409,Dealer,Yes
637,Maruti,Maruti Suzuki Alto,2012,52694,Diesel,Manual,1st,Poor,No,0,4,1240,111,834035,Chennai,BS-IV,Yes,Low,354748.50219252525,Individual,No
413,Ford,Ford EcoSport Trend,2015,36605,Petrol,Automatic,4th+,Fair,No,3,4,1099,130,661666,Pune,BS-III,No,Medium,402330.04744161916,Individual,No
222,Honda,Honda City,2019,55180,Diesel,Automatic,1st,Poor,No,1,4,931,163,30000,Mumbai,BS-III,No,Medium,28289.81,Dealer,Yes
169,Hyundai,Hyundai Getz Prime,2013,88920,Diesel,Automatic,4th+,Fair,No,1,4,2006,157,30000,Bangalore,BS-IV,No,High,243850.8402602284,Dealer,Yes
296,Maruti,Maruti Suzuki Swift,2011,41164,Petrol,Automatic,1st,Good,Yes,0,4,1234,143,357142,Pune,BS-III,Yes,High,243069.9875497644,Dealer,Yes
675,Ford,Ford EcoSport Trend,2013,15094,Diesel,Automatic,3rd,Excellent,Yes,1,4,1979,117,246331,Bangalore,BS-II,Yes,Low,563344.3062169708,Individual,Yes
295,Honda,Honda Amaze,2007,38897,Diesel,Automatic,3rd,Fair,No,0,4,2517,132,30000,Chennai,BS-III,No,Medium,647666.9157585929,Dealer,Yes
418,Toyota,Toyota Fortuner 3.0,2015,49735,Petrol,Automatic,4th+,Excellent,Yes,0,4,1432,149,30000,Hyderabad,BS-II,Yes,Low,28289.81,Individual,Yes
266,Renault,Renault Duster 85,2008,45615,Petrol,Automatic,2nd,Poor,Yes,0,4,1985,102,458394,Kolkata,BS-III,No,High,344002.6031761383,Individual,No
671,Toyota,Toyota Etios GD,2019,0,Petrol,Automatic,4th+,Poor,Yes,2,4,1814,49,145564,Chennai,BS-III,No,Low,28289.81,Individual,No
523,Maruti,Maruti Suzuki Eeco,2019,70009,Diesel,Manual,2nd,Excellent,Yes,3,4,800,76,1245132,Kolkata,BS-III,No,Low,393630.03392718296,Dealer,Yes
1,Hyundai,Hyundai i20 Sportz,2013,50053,Diesel,Manual,4th+,Fair,Yes,0,5,1174,45,446196,Delhi,BS-III,No,Low,827892.5105456952,Individual,No
216,Maruti,Maruti Suzuki Ritz,2012,59489,Diesel,Automatic,1st,Fair,No,2,4,1304,47,30000,Hyderabad,BS-III,Yes,High,122108.56231718737,Individual,Yes
150,Mitsubishi,Mitsubishi Lancer 1.8,2010,45993,Diesel,Automatic,1st,Poor,No,1,4,2442,96,202513,Chennai,BS-IV,No,Low,28289.81,Individual,No
514,Mahindra,Mahindra XUV500 W10,2010,14485,Petrol,Automatic,2nd,Excellent,No,2,4,1947,96,362993,Kolkata,BS-III,No,Medium,170461.66163715482,Individual,Yes
376,Mahindra,Mahindra Scorpio VLX,2018,94279,Petrol,Automatic,4th+,Poor,Yes,0,4,2090,118,1070412,Chennai,BS-II,No,Medium,28289.81,Individual,No
283,Land,Land Rover Freelander,2013,0,Petrol,Manual,3rd,Poor,No,1,4,1627,115,377288,Bangalore,BS-II,No,Low,556997.8082162617,Individual,No
134,Tata,Tata Indigo eCS,2019,26419,Petrol,Automatic,1st,Fair,No,1,4,1150,67,30000,Chennai,BS-II,Yes,Medium,415165.47090957896,Dealer,Yes
360,Ford,Ford EcoSport Ambiente,2014,94244,Petrol,Manual,4th+,Poor,Yes,3,5,2322,141,345131,Hyderabad,BS-III,No,Low,1080611.1736898308,Dealer,Yes
371,Hyundai,Hyundai Verna Fluidic,2018,45652,Petrol,Manual,1st,Good,Yes,1,4,1430,128,81727,Delhi,BS-III,No,Low,357292.558341967,Dealer,Yes
816,Hyundai,Hyundai Elite i20,2009,32026,Diesel,Automatic,3rd,Fair,No,1,4,1552,45,30000,Delhi,BS-III,No,Medium,905768.7391268436,Individual,No
193,Maruti,Maruti Suzuki Dzire,2015,47045,Diesel,Automatic,2nd,Poor,Yes,0,4,2454,71,526361,Hyderabad,BS-IV,No,Medium,673344.3781106296,Dealer,Yes
545,Maruti,Maruti Suzuki Alto,2018,0,Diesel,Automatic,2nd,Fair,No,2,4,1733,63,30000,Pune,BS-IV,No,Medium,28289.81,Individual,No
483,Mahindra,Mahindra Jeep CL550,2012,44305,Petrol,Automatic,3rd,Fair,Yes,0,4,2393,155,697510,Bangalore,BS-III,No,High,689668.7120169743,Dealer,Yes
321,Volkswagen,Volkswagen Polo Comfortline,2013,95340,Diesel,Automatic,3rd,Fair,Yes,0,4,1818,120,582163,Hyderabad,BS-III,Yes,Medium,28289.81,Dealer,Yes
384,Ford,Ford EcoSport Trend,2015,31924,Diesel,Automatic,4th+,Excellent,Yes,2,4,1919,185,493350,Pune,BS-III,Yes,Medium,728938.5007891457,Individual,Yes
529,Hyundai,Hyundai Verna Fluidic,2010,8052,Petrol,Automatic,3rd,Excellent,Yes,1,4,800,48,652139,Pune,BS-II,No,High,28289.81,Individual,No
279,Toyota,Toyota Etios Liva,2009,11406,Diesel,Manual,1st,Excellent,Yes,2,4,800,89,30000,Delhi,BS-III,Yes,Low,769131.4393668121,Dealer,Yes
625,Maruti,Maruti Suzuki Ritz,2016,102207,Petrol,Automatic,1st,Good,No,0,4,1523,194,32338,Hyderabad,BS-III,Yes,Low,384291.26431352017,Dealer,Yes
467,Hyundai,Hyundai Grand i10,2010,53175,Diesel,Automatic,4th+,Excellent,Yes,1,4,800,77,64686,Pune,BS-III,Yes,High,28289.81,Individual,Yes
816,Mitsubishi,Mitsubishi Pajero Sport,2011,3000,Petrol,Manual,1st,Good,No,2,4,1307,145,325836,Chennai,BS-IV,No,Low,490548.5825816584,Dealer,Yes
691,Toyota,Toyota Corolla Altis,2009,74185,Petrol,Manual,4th+,Poor,Yes,1,4,1686,128,201465,Kolkata,BS-IV,No,Medium,687151.3983236405,Individual,No
706,Mahindra,Mahindra Jeep MM,2007,94334,Petrol,Manual,4th+,Good,No,0,4,1742,45,137302,Chennai,BS-IV,Yes,Low,145586.12048370636,Dealer,Yes
322,Hyundai,Hyundai Santro Xing,2016,33109,Diesel,Automatic,3rd,Excellent,No,0,4,1502,237,30000,Pune,BS-IV,Yes,High,402973.43000418687,Individual,Yes
816,Mahindra,Mahindra XUV500 W8,2012,34682,Petrol,Manual,2nd,Excellent,Yes,1,4,800,74,378831,Kolkata,BS-III,No,Low,1474466.6025693624,Dealer,Yes
550,Tata,Tata Nano,2016,77389,Diesel,Manual,3rd,Fair,Yes,1,4,800,76,835665,Hyderabad,BS-II,No,Medium,1214651.501958344,Dealer,Yes
247,Maruti,Maruti Suzuki Wagon,2014,6067,Diesel,Manual,4th+,Fair,Yes,0,4,1510,162,659817,Kolkata,BS-IV,Yes,Low,402369.86367857095,Individual,Yes
453,Toyota,Toyota Corolla,2016,9549,Diesel,Automatic,1st,Good,Yes,1,4,1810,69,30000,Kolkata,BS-IV,No,Low,1100254.970920553,Individual,No
624,Maruti,Maruti Suzuki Ertiga,2013,59525,Petrol,Automatic,2nd,Good,No,0,4,2190,97,1071364,Delhi,BS-III,No,Medium,631179.2956056532,Dealer,Yes
331,Maruti,Maruti Suzuki Ciaz,2019,0,Diesel,Automatic,4th+,Excellent,No,0,4,2426,106,30000,Pune,BS-III,No,High,93257.68846065219,Dealer,Yes
648,Mini,Mini Cooper S,2016,55798,Diesel,Manual,2nd,Good,No,2,5,1004,127,134347,Delhi,BS-III,No,Low,682983.4939376622,Individual,Yes
330,Chevrolet,Chevrolet Sail UVA,2008,26411,Diesel,Manual,1st,Good,Yes,3,4,1771,131,1699023,Mumbai,BS-II,No,High,676762.4816091524,Dealer,Yes
816,Maruti,Maruti Suzuki SX4,2012,86319,Petrol,Manual,3rd,Poor,No,0,4,2119,149,308226,Delhi,BS-III,No,Medium,854938.6665226729,Individual,Yes
601,Skoda,Skoda Fabia Classic,2012,8924,Diesel,Automatic,1st,Excellent,No,0,4,1378,78,1138752,Chennai,BS-III,Yes,High,180556.82048704824,Dealer,Yes
622,Maruti,Maruti Suzuki Wagon,2018,79299,Diesel,Manual,3rd,Excellent,No,1,4,2055,45,30000,Hyderabad,BS-III,No,Medium,168656.75257931254,Individual,Yes
1,Audi,Audi Q3 2.0,2015,71733,Petrol,Manual,2nd,Poor,No,0,4,1251,145,1322638,Bangalore,BS-III,No,Low,1256509.370223063,Individual,No
498,Maruti,Maruti Suzuki SX4,2015,85246,Petrol,Manual,2nd,Poor,No,2,4,1693,238,379937,Pune,BS-III,No,High,134016.13507358264,Individual,Yes
234,Hyundai,Hyundai Creta 1.6,2010,13296,Diesel,Manual,4th+,Fair,No,1,4,1920,138,513731,Hyderabad,BS-IV,No,High,503961.62929107016,Individual,No
317,Maruti,Maruti Suzuki Alto,2008,62829,Diesel,Manual,4th+,Fair,No,1,4,1149,45,30000,Pune,BS-IV,Yes,Low,851811.3761956012,Individual,No
98,Maruti,Maruti Suzuki Zen,2012,39509,Diesel,Automatic,1st,Fair,Yes,1,4,1071,100,108089,Pune,BS-IV,Yes,Medium,1162103.337784445,Dealer,Yes
255,Hyundai,Hyundai i20 Magna,2008,51616,Diesel,Manual,3rd,Good,No,4,4,958,85,777420,Bangalore,BS-III,No,Medium,28289.81,Dealer,Yes
145,Volvo,Volvo S80 Summum,2013,39878,Petrol,Automatic,3rd,Good,No,1,5,1957,97,860105,Chennai,BS-IV,Yes,Low,707020.4204895897,Dealer,Yes
205,Hyundai,Hyundai i20 Sportz,2017,51193,Diesel,Manual,4th+,Poor,No,1,4,888,90,582810,Delhi,BS-III,No,Low,34753.63129620522,Individual,No
606,Hyundai,Hyundai Grand i10,2012,84463,Petrol,Manual,4th+,Fair,Yes,1,4,800,76,1196394,Hyderabad,BS-III,Yes,Low,1194700.7659087807,Dealer,Yes
371,Tata,Tata Nano Lx,2016,13304,Diesel,Manual,2nd,Poor,No,2,4,2103,56,111916,Chennai,BS-II,No,Medium,144636.44705415517,Dealer,Yes
261,Maruti,Maruti Suzuki Swift,2017,64006,Diesel,Automatic,3rd,Good,Yes,1,4,1598,138,465213,Bangalore,BS-III,No,Medium,374077.36304269463,Dealer,Yes
692,Maruti,Maruti Suzuki Swift,2009,55450,Diesel,Automatic,3rd,Good,Yes,0,4,1355,92,624286,Mumbai,BS-II,No,Medium,699615.3711030443,Dealer,Yes
425,Hyundai,Hyundai i20,2009,74110,Diesel,Automatic,3rd,Good,No,0,4,1611,66,30000,Bangalore,BS-IV,No,Low,28289.81,Individual,Yes
422,Maruti,Maruti Suzuki Baleno,2009,49970,Diesel,Manual,2nd,Fair,Yes,2,4,1326,95,202021,Delhi,BS-II,No,High,408071.46339373745,Individual,No
611,Volvo,Volvo S80 Summum,2006,29643,Petrol,Automatic,3rd,Good,No,0,4,918,45,842355,Mumbai,BS-III,Yes,Low,28289.81,Dealer,Yes
1,Chevrolet,Chevrolet Beat Diesel,2016,55128,Petrol,Manual,2nd,Excellent,No,0,4,1786,85,1032235,Mumbai,BS-III,No,Medium,387744.4938239087,Individual,Yes
384,Toyota,Toyota Etios Liva,2010,98234,Diesel,Automatic,2nd,Fair,No,0,4,2047,112,499053,Bangalore,BS-II,Yes,Low,28289.81,Dealer,Yes
311,Maruti,Maruti Suzuki Swift,2015,50980,Diesel,Manual,4th+,Good,Yes,0,4,1958,45,1208215,Delhi,BS-II,Yes,Medium,760231.5189169343,Dealer,Yes
488,Chevrolet,Chevrolet Spark LT,2018,0,Diesel,Automatic,1st,Good,Yes,0,4,2025,121,967756,Kolkata,BS-II,No,High,260816.6518231954,Dealer,Yes
759,Ford,Ford EcoSport Trend,2010,46507,Petrol,Automatic,4th+,Good,Yes,1,4,1601,77,557284,Bangalore,BS-III,No,Medium,670640.23699874,Dealer,Yes
84,Hyundai,Hyundai i20 Active,2009,90410,Diesel,Automatic,1st,Poor,Yes,1,4,2482,45,310551,Chennai,BS-II,No,High,28289.81,Dealer,Yes
122,Maruti,Maruti Suzuki Ciaz,2001,0,Diesel,Automatic,4th+,Excellent,No,2,4,1942,133,556966,Bangalore,BS-III,No,High,1725989.091516967,Dealer,Yes
449,Mahindra,Mahindra Bolero SLE,2012,0,Petrol,Manual,4th+,Fair,No,0,4,1476,190,489839,Mumbai,BS-III,Yes,Medium,1064389.6077547884,Individual,Yes
722,Toyota,Toyota Innova 2.5,2010,11585,Petrol,Automatic,4th+,Excellent,No,0,4,892,130,546399,Kolkata,BS-III,No,Medium,164236.5272640088,Dealer,No
279,Chevrolet,Chevrolet Tavera Neo,2009,0,Petrol,Manual,3rd,Fair,No,1,4,2117,68,790589,Kolkata,BS-III,No,Medium,743385.08047009,Dealer,Yes
308,Mahindra,Mahindra XUV500 W8,2008,57627,Petrol,Manual,2nd,Poor,Yes,0,4,1231,86,30000,Bangalore,BS-III,No,Low,1076910.6443083284,Individual,No
176,Volkswagen,Volkswagen Vento Konekt,2014,26063,Petrol,Manual,1st,Fair,Yes,0,4,2183,109,30000,Chennai,BS-III,No,High,43900.28822586051,Individual,No
717,Hyundai,Hyundai i20 Sportz,2009,20629,Petrol,Manual,3rd,Excellent,No,3,4,1611,133,679479,Delhi,BS-III,No,High,254258.26286579185,Individual,Yes
477,Hyundai,Hyundai Verna Fluidic,2013,55965,Petrol,Manual,2nd,Fair,No,0,4,1244,98,30000,Hyderabad,BS-III,No,Low,28289.81,Dealer,Yes
449,Maruti,Maruti Suzuki Swift,2016,10126,Petrol,Automatic,1st,Good,Yes,0,4,2108,76,343404,Mumbai,BS-IV,No,Low,28289.81,Dealer,Yes
396,Force,Force Motors One,2013,52217,Petrol,Manual,2nd,Poor,Yes,1,4,1728,45,254510,Pune,BS-II,No,Low,903179.4149816053,Individual,Yes
279,Toyota,Toyota Corolla Altis,2010,0,Diesel,Automatic,3rd,Poor,Yes,2,4,1823,105,466534,Kolkata,BS-IV,No,Low,60795.93023605534,Individual,No
256,Tata,Tata Tigor Revotron,2013,69613,Petrol,Automatic,3rd,Poor,Yes,2,5,1877,182,204783,Mumbai,BS-III,No,High,551313.7999363928,Dealer,Yes
270,Mercedes,Mercedes Benz B,2019,66564,Diesel,Automatic,3rd,Poor,No,1,4,2057,45,30000,Chennai,BS-III,No,Low,161616.93496945876,Individual,Yes
370,Renault,Renault Duster,2012,3587,Petrol,Manual,1st,Poor,Yes,0,4,1494,124,30000,Mumbai,BS-III,No,Low,28289.81,Dealer,Yes
127,Tata,Tata Zest XM,2017,45404,Petrol,Manual,3rd,Excellent,No,1,5,1391,161,314417,Bangalore,BS-IV,No,Medium,84099.70299008879,Dealer,Yes
413,Maruti,Maruti Suzuki Zen,2013,8026,Diesel,Automatic,4th+,Excellent,Yes,1,4,800,95,30000,Bangalore,BS-IV,Yes,Low,1060897.3950327393,Dealer,Yes
325,Volkswagen,Volkswagen Polo Trendline,2007,0,Petrol,Manual,2nd,Fair,No,1,4,844,101,751860,Pune,BS-III,Yes,Low,575873.6139387513,Dealer,Yes
292,Tata,Tata Indica V2,2019,72855,Petrol,Manual,4th+,Excellent,Yes,2,4,1444,156,30000,Pune,BS-III,No,Medium,839085.0214855786,Individual,Yes
591,Toyota,Toyota Innova 2.5,2017,24207,Petrol,Manual,4th+,Good,No,0,4,1442,248,30000,Mumbai,BS-IV,Yes,Low,1257993.921156994,Dealer,Yes
694,Hyundai,Hyundai Grand i10,2003,53867,Petrol,Automatic,1st,Excellent,No,1,4,1244,48,281647,Kolkata,BS-II,No,Low,91585.2872182008,Dealer,Yes
474,Ford,Ford Ikon 1.3,2011,64418,Diesel,Automatic,2nd,Excellent,Yes,2,4,1548,101,30000,Hyderabad,BS-IV,Yes,Medium,446624.3738312527,Individual,Yes
143,Toyota,Toyota Etios Liva,2012,53786,Petrol,Automatic,4th+,Fair,Yes,0,4,1017,209,303054,Kolkata,BS-II,No,Low,28289.81,Individual,No
230,Maruti,Maruti Suzuki Zen,2019,94584,Diesel,Manual,2nd,Excellent,Yes,0,4,1227,63,1025941,Mumbai,BS-IV,Yes,Medium,653051.282239303,Dealer,Yes
816,Hyundai,Hyundai i20 Asta,2006,6755,Diesel,Manual,3rd,Good,Yes,1,4,1408,107,1158101,Chennai,BS-II,No,High,624913.9631700823,Individual,No
188,Fiat,Fiat Petra ELX,2015,36451,Diesel,Automatic,1st,Excellent,No,3,4,1716,72,745926,Hyderabad,BS-IV,No,Medium,676189.7768748645,Individual,Yes
541,Toyota,Toyota Corolla Altis,2005,30916,Diesel,Automatic,2nd,Good,Yes,1,5,2444,76,30000,Hyderabad,BS-III,No,High,822301.5733790437,Individual,No
1,Renault,Renault Kwid RXT,2012,116043,Diesel,Manual,4th+,Fair,No,1,4,800,45,400334,Bangalore,BS-III,No,Medium,113073.31899267877,Individual,No
