car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified
2328,Mahindra,Thar,2006,223372,Petrol,Automatic,4th,Excellent,Yes,0,2,1277,194,38889.0,Delhi,BS3,True,Medium,38889.0,Private,True
2329,Mahindra,XUV500,2010,229026,Electric,Manual,4th,Excellent,Yes,3,5,2518,153,58065.0,Delhi,BS3,True,Medium,58065.0,Private,True
2330,Honda,Amaze,2016,209508,Petrol,Automatic,2nd,Excellent,Yes,0,2,1144,99,192158.0,Mumbai,BS4,True,Medium,192158.0,Private,False
2331,Toyota,Innova,2020,168177,CNG,Manual,1st,Good,Yes,1,4,1535,380,248748.0,Bangalore,BS4,True,Low,248748.0,Dealer,False
2332,Toyota,Fortuner,2008,238511,Electric,Automatic,4th,Good,Yes,0,4,3505,258,51623.0,Bangalore,BS3,True,High,51623.0,Private,True
2333,Mahindra,Thar,2015,56205,Hybrid,Automatic,3rd,Fair,Yes,1,2,2275,182,230176.0,Mumbai,BS3,True,Medium,230176.0,Private,True
2334,Mahindra,Thar,2021,57734,CNG,Automatic,2nd,Poor,No,3,2,2191,298,260584.0,Hyderabad,BS3,False,Medium,260584.0,Private,True
2335,Maruti,Dzire,2021,24062,Diesel,Automatic,4th,Poor,No,3,2,3842,304,258420.0,Hyderabad,BS6,False,High,258420.0,Private,True
2336,Mahindra,Thar,2025,18615,CNG,Automatic,1st,Good,Yes,1,5,2394,118,499218.0,Mumbai,BS4,True,High,499218.0,Private,True
2337,Honda,WR-V,2008,230936,Diesel,Manual,4th,Good,Yes,1,2,2380,233,20378.0,Mumbai,BS4,True,Low,20378.0,Private,False
2338,Toyota,Fortuner,2008,28175,Diesel,Automatic,1st,Excellent,Yes,5,2,2501,82,145748.0,Mumbai,BS4,True,Low,145748.0,Dealer,False
2339,Toyota,Yaris,2018,206884,Hybrid,Manual,2nd,Excellent,Yes,0,5,2401,100,293113.0,Bangalore,BS6,True,High,293113.0,Private,True
2340,Tata,Harrier,2017,199979,Electric,Automatic,3rd,Excellent,Yes,4,5,1076,206,292634.0,Mumbai,BS4,True,Medium,292634.0,Dealer,False
2341,Mahindra,XUV500,2012,220774,Electric,Manual,2nd,Fair,Yes,1,4,1077,241,58563.0,Hyderabad,BS4,True,Low,58563.0,Private,False
2342,Honda,WR-V,2020,182853,Electric,Manual,4th,Fair,Yes,1,2,3229,177,289400.0,Mumbai,BS4,True,Medium,289400.0,Private,False
2343,Mahindra,Scorpio,2025,140153,Diesel,Automatic,4th,Good,Yes,0,5,3363,111,437448.0,Mumbai,BS4,True,High,437448.0,Dealer,False
2344,Toyota,Fortuner,2015,1164,CNG,Manual,1st,Poor,No,0,4,3839,73,157482.0,Delhi,BS6,False,Medium,157482.0,Private,False
2345,Maruti,Dzire,2018,55437,CNG,Automatic,4th,Poor,No,0,4,2137,101,181605.0,Delhi,BS3,False,Low,181605.0,Dealer,False
2346,Hyundai,Verna,2009,99533,CNG,Automatic,1st,Good,Yes,3,2,1936,236,90848.0,Hyderabad,BS4,True,Low,90848.0,Private,True
2347,Honda,City,2015,41281,CNG,Manual,4th,Fair,Yes,2,5,2155,79,178534.0,Chennai,BS6,True,Medium,178534.0,Private,False
2348,Hyundai,Creta,2013,146834,CNG,Manual,3rd,Excellent,Yes,0,4,3849,342,135872.0,Bangalore,BS4,True,Medium,135872.0,Dealer,True
2349,Honda,City,2010,223325,Electric,Manual,3rd,Good,Yes,2,4,2142,142,49934.0,Delhi,BS6,True,Medium,49934.0,Private,False
2350,Toyota,Yaris,2024,13824,Diesel,Manual,2nd,Good,Yes,0,2,2592,60,445121.0,Mumbai,BS6,True,Medium,445121.0,Dealer,False
2351,Maruti,Swift,2014,37618,Electric,Automatic,4th,Fair,Yes,0,5,3025,234,224223.0,Mumbai,BS6,True,Low,224223.0,Private,False
2352,Honda,City,2024,74532,Electric,Manual,3rd,Excellent,Yes,0,2,889,198,555122.0,Mumbai,BS6,True,Medium,555122.0,Dealer,True
2353,Hyundai,i20,2013,232035,Electric,Manual,1st,Good,Yes,0,4,1573,289,106175.0,Delhi,BS6,True,Low,106175.0,Private,False
2354,Hyundai,Verna,2011,181283,Hybrid,Manual,3rd,Excellent,Yes,4,2,2770,103,81459.0,Chennai,BS3,True,Low,81459.0,Dealer,True
2355,Honda,Amaze,2014,22763,Hybrid,Automatic,2nd,Good,Yes,2,4,1022,400,231727.0,Delhi,BS6,True,Low,231727.0,Dealer,True
2356,Toyota,Yaris,2006,191669,Diesel,Manual,1st,Good,Yes,4,4,3769,271,43935.0,Chennai,BS4,True,Medium,43935.0,Private,True
2357,Honda,Amaze,2017,81566,CNG,Automatic,3rd,Good,Yes,3,2,1824,318,252672.0,Mumbai,BS6,True,Medium,252672.0,Private,True
2358,Mahindra,Scorpio,2008,28279,Petrol,Manual,4th,Good,Yes,1,4,1641,180,130320.0,Mumbai,BS6,True,High,130320.0,Dealer,True
2359,Hyundai,Verna,2007,53942,CNG,Manual,3rd,Poor,No,1,4,3858,74,65823.0,Chennai,BS3,False,Low,65823.0,Private,False
2360,Hyundai,Creta,2005,101058,Electric,Automatic,1st,Good,No,5,5,2016,216,128703.0,Hyderabad,BS4,False,Medium,128703.0,Dealer,True
2361,Tata,Tiago,2022,64142,CNG,Manual,4th,Good,Yes,2,5,2657,187,367015.0,Mumbai,BS3,True,High,367015.0,Private,True
2362,Honda,Amaze,2010,90407,Diesel,Manual,2nd,Excellent,Yes,2,4,2877,377,99948.0,Delhi,BS4,True,Medium,99948.0,Dealer,True
2363,Hyundai,Verna,2013,139125,Hybrid,Manual,3rd,Fair,Yes,0,2,2373,230,130877.0,Hyderabad,BS6,True,Low,130877.0,Private,False
2364,Tata,Harrier,2014,78257,Electric,Automatic,3rd,Excellent,Yes,2,2,923,192,272784.0,Mumbai,BS4,True,Low,272784.0,Private,True
2365,Mahindra,Scorpio,2017,129896,Hybrid,Automatic,3rd,Excellent,Yes,3,2,2856,361,298875.0,Chennai,BS4,True,High,298875.0,Private,True
2366,Mahindra,XUV500,2017,118338,Petrol,Manual,4th,Good,Yes,2,4,982,125,218059.0,Hyderabad,BS6,True,Low,218059.0,Dealer,False
2367,Tata,Tiago,2006,217227,Electric,Manual,3rd,Fair,Yes,0,5,1816,114,38936.0,Chennai,BS3,True,Low,38936.0,Private,True
2368,Toyota,Yaris,2009,210211,Petrol,Automatic,3rd,Good,Yes,0,2,2798,236,44697.0,Bangalore,BS6,True,Low,44697.0,Dealer,True
2369,Tata,Tiago,2021,88722,Petrol,Automatic,1st,Good,Yes,3,5,2881,95,352476.0,Bangalore,BS4,True,High,352476.0,Private,True
2370,Honda,Amaze,2018,21220,Electric,Automatic,3rd,Poor,No,1,4,3856,182,257393.0,Chennai,BS4,False,Medium,257393.0,Dealer,False
2371,Honda,Amaze,2008,182348,Electric,Manual,1st,Excellent,Yes,1,4,1569,155,82989.0,Delhi,BS4,True,Medium,82989.0,Dealer,True
2372,Toyota,Innova,2007,155571,Diesel,Manual,2nd,Good,Yes,0,5,2647,219,58913.0,Hyderabad,BS6,True,Medium,58913.0,Private,False
2373,Toyota,Yaris,2025,158994,Electric,Manual,1st,Good,Yes,4,2,2223,142,454492.0,Chennai,BS6,True,Low,454492.0,Private,True
2374,Hyundai,i20,2016,213307,Hybrid,Manual,4th,Excellent,Yes,0,2,1349,307,232834.0,Bangalore,BS4,True,High,232834.0,Dealer,True
2375,Hyundai,i20,2024,23717,Hybrid,Automatic,2nd,Good,Yes,1,2,2946,245,558936.0,Bangalore,BS3,True,Medium,558936.0,Dealer,False
2376,Hyundai,i20,2005,108325,Diesel,Automatic,4th,Good,No,1,4,2808,292,95729.0,Bangalore,BS4,False,High,95729.0,Private,True
2377,Toyota,Innova,2007,489,CNG,Manual,1st,Excellent,Yes,1,4,1632,69,143883.0,Delhi,BS3,True,Medium,143883.0,Dealer,False
2378,Mahindra,XUV500,2011,196122,CNG,Manual,2nd,Fair,Yes,2,2,1274,345,27197.0,Hyderabad,BS6,True,Low,27197.0,Dealer,True
2379,Toyota,Fortuner,2018,224643,Hybrid,Automatic,4th,Poor,No,1,5,2171,162,167233.0,Mumbai,BS6,False,Low,167233.0,Dealer,True
2380,Maruti,Baleno,2020,208448,Hybrid,Manual,2nd,Good,Yes,0,4,1736,260,310964.0,Hyderabad,BS4,True,Medium,310964.0,Dealer,True
2381,Hyundai,Creta,2015,152440,Hybrid,Automatic,3rd,Excellent,Yes,0,5,2812,372,265531.0,Mumbai,BS6,True,Low,265531.0,Private,True
2382,Tata,Tiago,2011,90449,Diesel,Manual,2nd,Excellent,Yes,0,4,1316,289,102283.0,Bangalore,BS4,True,Medium,102283.0,Dealer,False
2383,Mahindra,Thar,2006,96771,Electric,Automatic,1st,Good,Yes,0,5,3965,263,126826.0,Bangalore,BS3,True,Medium,126826.0,Private,True
2384,Hyundai,Verna,2024,132469,Diesel,Manual,1st,Poor,No,0,2,1932,360,244811.0,Chennai,BS4,False,Medium,244811.0,Private,False
2385,Hyundai,Creta,2007,107009,CNG,Automatic,4th,Fair,Yes,0,2,1348,258,81553.0,Mumbai,BS6,True,High,81553.0,Private,False
2386,Toyota,Yaris,2005,233143,Diesel,Automatic,3rd,Good,No,0,5,3850,191,23253.0,Bangalore,BS4,False,Medium,23253.0,Private,False
2387,Hyundai,Verna,2022,221312,Electric,Automatic,3rd,Excellent,Yes,1,2,3696,358,465384.0,Mumbai,BS6,True,Medium,465384.0,Private,False
2388,Toyota,Fortuner,2009,248011,Diesel,Automatic,2nd,Good,Yes,0,2,3172,205,23568.0,Mumbai,BS3,True,High,23568.0,Private,True
2389,Maruti,Dzire,2015,175991,Diesel,Automatic,1st,Fair,Yes,0,2,2595,129,141907.0,Mumbai,BS6,True,Low,141907.0,Dealer,True
2390,Mahindra,Thar,2022,246367,Hybrid,Manual,1st,Excellent,Yes,2,5,3330,278,369675.0,Chennai,BS4,True,Medium,369675.0,Dealer,False
2391,Maruti,Swift,2025,116339,Diesel,Automatic,3rd,Good,Yes,5,4,2281,275,407125.0,Chennai,BS3,True,Medium,407125.0,Dealer,True
2392,Mahindra,XUV500,2020,211164,CNG,Manual,4th,Good,Yes,0,4,2401,290,216941.0,Delhi,BS6,True,Low,216941.0,Dealer,False
2393,Toyota,Fortuner,2023,248059,CNG,Automatic,4th,Fair,Yes,1,4,3856,183,255333.0,Mumbai,BS4,True,High,255333.0,Private,True
2394,Hyundai,Creta,2011,24777,Diesel,Manual,4th,Fair,Yes,0,4,1914,313,109002.0,Hyderabad,BS3,True,High,109002.0,Dealer,False
2395,Honda,City,2007,204362,CNG,Automatic,1st,Fair,Yes,1,4,3948,66,29467.0,Mumbai,BS3,True,Low,29467.0,Dealer,True
2396,Toyota,Yaris,2015,67536,Electric,Automatic,2nd,Good,Yes,1,4,1799,265,241246.0,Hyderabad,BS3,True,High,241246.0,Dealer,False
2397,Maruti,Dzire,2021,83350,Hybrid,Automatic,4th,Excellent,Yes,0,2,1623,66,470097.0,Bangalore,BS4,True,Low,470097.0,Private,True
2398,Maruti,Swift,2007,236713,Hybrid,Manual,2nd,Fair,Yes,1,5,858,355,34794.0,Bangalore,BS3,True,High,34794.0,Private,True
2399,Honda,WR-V,2019,162908,Hybrid,Manual,2nd,Fair,Yes,0,5,3021,289,271136.0,Chennai,BS4,True,Medium,271136.0,Private,True
2400,Tata,Nexon,2021,151319,CNG,Manual,2nd,Fair,Yes,2,2,3452,168,240649.0,Hyderabad,BS6,True,Medium,240649.0,Dealer,False
2401,Mahindra,Scorpio,2025,50967,Petrol,Manual,2nd,Good,Yes,0,5,3521,164,423782.0,Hyderabad,BS6,True,Medium,423782.0,Dealer,True
2402,Tata,Nexon,2021,43737,Petrol,Automatic,1st,Good,Yes,0,2,3056,226,387443.0,Mumbai,BS3,True,Low,387443.0,Dealer,True
2403,Toyota,Innova,2006,89422,Electric,Automatic,4th,Fair,Yes,0,5,1359,400,113721.0,Hyderabad,BS6,True,High,113721.0,Dealer,True
2404,Maruti,Swift,2021,116368,CNG,Automatic,3rd,Excellent,Yes,1,2,1775,66,352955.0,Delhi,BS4,True,Low,352955.0,Private,False
2405,Tata,Nexon,2024,228566,Diesel,Automatic,4th,Good,Yes,0,4,2199,298,355934.0,Mumbai,BS3,True,Medium,355934.0,Private,False
2406,Honda,WR-V,2016,24836,CNG,Automatic,2nd,Good,Yes,2,4,2616,213,245604.0,Bangalore,BS6,True,High,245604.0,Dealer,False
2407,Tata,Harrier,2024,150325,Petrol,Manual,3rd,Poor,No,2,2,1259,221,220452.0,Chennai,BS4,False,Low,220452.0,Dealer,False
2408,Tata,Tiago,2014,192945,Electric,Automatic,1st,Good,Yes,0,4,3875,332,184629.0,Mumbai,BS6,True,High,184629.0,Dealer,True
2409,Toyota,Fortuner,2013,113748,CNG,Manual,2nd,Fair,Yes,0,4,1011,187,103027.0,Bangalore,BS6,True,High,103027.0,Private,False
2410,Hyundai,i20,2022,151541,Diesel,Manual,3rd,Good,Yes,3,2,1942,224,320636.0,Chennai,BS3,True,Medium,320636.0,Dealer,False
2411,Honda,WR-V,2020,223669,Hybrid,Manual,4th,Excellent,Yes,1,5,1629,145,332601.0,Bangalore,BS6,True,High,332601.0,Dealer,False
2412,Maruti,Dzire,2021,195937,Electric,Manual,4th,Good,Yes,0,5,1827,306,313494.0,Chennai,BS6,True,Low,313494.0,Dealer,False
2413,Mahindra,Scorpio,2016,170774,CNG,Automatic,4th,Fair,Yes,1,4,2956,109,153147.0,Hyderabad,BS3,True,Low,153147.0,Dealer,True
2414,Honda,City,2010,244622,Diesel,Manual,1st,Fair,Yes,2,4,1559,238,20000.0,Delhi,BS6,True,High,20000.0,Private,True
2415,Honda,Amaze,2015,96483,CNG,Manual,2nd,Good,Yes,3,2,1150,193,181504.0,Mumbai,BS3,True,Low,181504.0,Private,False
2416,Hyundai,i20,2021,39495,Electric,Automatic,2nd,Good,Yes,0,5,837,217,431268.0,Chennai,BS6,True,High,431268.0,Private,False
2417,Tata,Harrier,2023,187116,Electric,Manual,1st,Excellent,Yes,2,4,1044,328,440282.0,Chennai,BS3,True,High,440282.0,Private,False
2418,Mahindra,Thar,2014,114885,Electric,Manual,2nd,Excellent,Yes,1,4,3029,284,206280.0,Delhi,BS6,True,High,206280.0,Private,False
2419,Mahindra,Thar,2017,54876,Petrol,Automatic,2nd,Excellent,Yes,3,4,2386,81,303780.0,Mumbai,BS4,True,Low,303780.0,Private,True
2420,Maruti,Swift,2011,183762,Electric,Automatic,1st,Good,Yes,2,5,2846,204,85195.0,Hyderabad,BS3,True,High,85195.0,Dealer,False
2421,Hyundai,Creta,2025,185431,Diesel,Manual,2nd,Poor,No,0,5,1201,258,248038.0,Chennai,BS3,False,Medium,248038.0,Private,True
2422,Hyundai,Verna,2013,95114,CNG,Automatic,1st,Excellent,Yes,0,5,2156,292,155549.0,Hyderabad,BS4,True,Low,155549.0,Dealer,False
2423,Maruti,Dzire,2005,134073,CNG,Automatic,1st,Excellent,No,1,4,3861,82,96996.0,Mumbai,BS3,False,Medium,96996.0,Dealer,False
2424,Maruti,Dzire,2008,115919,CNG,Automatic,2nd,Good,Yes,1,2,3745,254,79794.0,Delhi,BS4,True,Medium,79794.0,Dealer,True
2425,Mahindra,XUV500,2022,142697,CNG,Automatic,4th,Fair,Yes,0,2,1111,280,310956.0,Bangalore,BS3,True,Low,310956.0,Private,True
2426,Toyota,Yaris,2011,90844,CNG,Automatic,1st,Good,Yes,2,5,862,297,88894.0,Delhi,BS6,True,High,88894.0,Private,True
2427,Mahindra,Scorpio,2005,90716,Petrol,Automatic,4th,Good,No,0,4,1758,173,92933.0,Delhi,BS3,False,Medium,92933.0,Dealer,False
2428,Honda,Amaze,2013,192818,Petrol,Manual,2nd,Excellent,Yes,2,2,1441,62,105199.0,Delhi,BS6,True,High,105199.0,Dealer,False
2429,Hyundai,i20,2021,153750,CNG,Manual,1st,Fair,Yes,3,5,814,121,231524.0,Delhi,BS4,True,High,231524.0,Private,True
2430,Maruti,Baleno,2006,125102,Diesel,Manual,3rd,Fair,Yes,1,2,3260,211,49708.0,Delhi,BS3,True,Low,49708.0,Dealer,False
2431,Hyundai,Creta,2013,157379,Electric,Manual,2nd,Good,Yes,1,4,2011,84,127844.0,Delhi,BS4,True,High,127844.0,Private,False
2432,Toyota,Yaris,2023,69734,Diesel,Automatic,1st,Excellent,Yes,5,5,2482,387,467843.0,Bangalore,BS3,True,Medium,467843.0,Private,True
2433,Toyota,Yaris,2006,135093,CNG,Manual,3rd,Poor,No,2,4,3548,321,33232.0,Chennai,BS6,False,Low,33232.0,Private,True
2434,Maruti,Dzire,2009,238893,Diesel,Automatic,4th,Excellent,Yes,0,2,2779,189,45890.0,Bangalore,BS4,True,Medium,45890.0,Dealer,True
2435,Tata,Nexon,2020,246324,CNG,Manual,1st,Excellent,Yes,0,4,2962,318,272911.0,Bangalore,BS6,True,Medium,272911.0,Private,False
2436,Tata,Tiago,2013,156991,Electric,Automatic,4th,Poor,No,0,2,2412,253,87440.0,Mumbai,BS4,False,Medium,87440.0,Private,True
2437,Toyota,Fortuner,2022,412,Diesel,Automatic,2nd,Good,Yes,0,2,2985,359,424791.0,Bangalore,BS3,True,Medium,424791.0,Dealer,True
2438,Maruti,Baleno,2005,35843,Electric,Automatic,4th,Poor,No,0,5,2563,274,108222.0,Hyderabad,BS4,False,High,108222.0,Dealer,True
2439,Maruti,Baleno,2011,104957,Electric,Manual,4th,Good,Yes,0,5,3067,94,112416.0,Delhi,BS4,True,Low,112416.0,Private,False
2440,Hyundai,Verna,2021,60302,Hybrid,Manual,1st,Excellent,Yes,1,4,1784,366,465333.0,Bangalore,BS3,True,High,465333.0,Private,True
2441,Toyota,Innova,2011,47406,Hybrid,Automatic,2nd,Excellent,Yes,3,2,1144,190,176317.0,Hyderabad,BS6,True,Medium,176317.0,Private,False
2442,Honda,WR-V,2020,52875,Electric,Automatic,1st,Excellent,Yes,1,5,963,354,439665.0,Chennai,BS4,True,High,439665.0,Dealer,False
2443,Tata,Tiago,2023,125639,Electric,Manual,4th,Excellent,Yes,4,5,1621,188,506530.0,Mumbai,BS4,True,Medium,506530.0,Dealer,False
2444,Mahindra,Scorpio,2008,241831,Petrol,Manual,3rd,Fair,Yes,1,4,2085,279,20000.0,Hyderabad,BS6,True,Medium,20000.0,Dealer,True
2445,Mahindra,Thar,2008,235364,Hybrid,Automatic,4th,Fair,Yes,1,4,3160,361,36817.0,Mumbai,BS4,True,Medium,36817.0,Private,True
2446,Hyundai,Creta,2007,31120,Petrol,Automatic,3rd,Good,Yes,1,5,2518,290,136169.0,Mumbai,BS3,True,Medium,136169.0,Private,False
2447,Toyota,Fortuner,2022,37636,Hybrid,Manual,2nd,Fair,Yes,2,5,3426,333,396454.0,Hyderabad,BS4,True,High,396454.0,Dealer,False
2448,Mahindra,Scorpio,2007,163714,Electric,Manual,3rd,Excellent,Yes,1,5,3094,231,107365.0,Bangalore,BS3,True,Medium,107365.0,Dealer,True
2449,Honda,City,2019,235720,Electric,Manual,1st,Good,Yes,0,4,2823,71,261933.0,Chennai,BS3,True,Medium,261933.0,Private,False
2450,Maruti,Baleno,2014,594,Petrol,Manual,3rd,Excellent,Yes,0,4,984,136,230544.0,Delhi,BS3,True,Low,230544.0,Private,False
2451,Maruti,Baleno,2024,127472,Diesel,Automatic,2nd,Excellent,Yes,1,5,2152,216,449228.0,Delhi,BS4,True,Low,449228.0,Private,False
2452,Mahindra,XUV500,2023,215700,Hybrid,Manual,3rd,Excellent,Yes,3,5,2767,159,429199.0,Chennai,BS4,True,High,429199.0,Private,False
2453,Honda,WR-V,2019,219235,Hybrid,Manual,4th,Poor,No,3,5,2121,156,170181.0,Hyderabad,BS6,False,High,170181.0,Dealer,False
2454,Toyota,Fortuner,2018,181718,Electric,Automatic,1st,Good,Yes,0,4,808,385,286722.0,Mumbai,BS4,True,Medium,286722.0,Dealer,True
2455,Hyundai,Creta,2017,207950,Petrol,Manual,3rd,Excellent,Yes,3,4,3593,263,204317.0,Chennai,BS4,True,Medium,204317.0,Dealer,False
2456,Maruti,Baleno,2008,40828,Electric,Automatic,1st,Good,Yes,0,4,837,270,156006.0,Bangalore,BS3,True,High,156006.0,Private,True
2457,Toyota,Fortuner,2014,55223,Hybrid,Manual,4th,Poor,No,0,4,1354,145,143441.0,Chennai,BS3,False,Low,143441.0,Private,False
2458,Maruti,Baleno,2025,60852,Hybrid,Manual,3rd,Good,Yes,5,4,2776,124,542844.0,Bangalore,BS4,True,Low,542844.0,Private,False
2459,Toyota,Fortuner,2025,11744,Diesel,Automatic,1st,Good,Yes,3,4,3708,239,477233.0,Mumbai,BS6,True,Low,477233.0,Private,True
2460,Maruti,Dzire,2024,228287,Electric,Manual,1st,Fair,Yes,0,5,1027,281,332120.0,Chennai,BS4,True,Medium,332120.0,Private,False
2461,Maruti,Baleno,2012,192907,Diesel,Automatic,2nd,Good,Yes,1,5,2487,349,81464.0,Bangalore,BS3,True,Medium,81464.0,Dealer,True
2462,Toyota,Yaris,2018,239465,Petrol,Automatic,1st,Good,Yes,3,2,2927,76,187862.0,Bangalore,BS4,True,Low,187862.0,Dealer,True
2463,Tata,Harrier,2025,146824,Electric,Automatic,3rd,Good,Yes,0,4,1251,221,531797.0,Mumbai,BS3,True,Medium,531797.0,Dealer,False
2464,Tata,Nexon,2016,41009,Hybrid,Automatic,1st,Good,Yes,1,4,1984,107,298335.0,Delhi,BS3,True,Medium,298335.0,Private,True
2465,Honda,WR-V,2017,156421,Diesel,Automatic,2nd,Good,Yes,0,4,3454,155,201746.0,Bangalore,BS6,True,Medium,201746.0,Dealer,False
2466,Toyota,Innova,2016,19806,Hybrid,Manual,4th,Fair,Yes,0,4,1692,94,256766.0,Delhi,BS4,True,Low,256766.0,Private,False
2467,Honda,WR-V,2025,5215,Petrol,Automatic,4th,Good,Yes,0,4,2507,105,461380.0,Chennai,BS4,True,High,461380.0,Private,True
2468,Mahindra,XUV500,2015,65080,Diesel,Manual,2nd,Fair,Yes,2,4,960,321,170484.0,Mumbai,BS3,True,Low,170484.0,Private,True
2469,Mahindra,XUV500,2007,161329,Hybrid,Automatic,1st,Fair,Yes,1,5,1828,186,76496.0,Chennai,BS4,True,High,76496.0,Dealer,True
2470,Toyota,Fortuner,2020,197676,Hybrid,Manual,1st,Fair,Yes,1,2,2125,323,277588.0,Hyderabad,BS6,True,High,277588.0,Dealer,False
2471,Toyota,Fortuner,2022,31650,CNG,Manual,2nd,Excellent,Yes,1,2,2192,77,408130.0,Hyderabad,BS6,True,Low,408130.0,Dealer,False
2472,Mahindra,Thar,2015,168184,Hybrid,Automatic,1st,Good,Yes,4,2,1080,109,185858.0,Chennai,BS6,True,Medium,185858.0,Private,False
2473,Hyundai,Verna,2007,42143,CNG,Automatic,4th,Fair,Yes,2,2,2871,118,101131.0,Delhi,BS6,True,High,101131.0,Private,True
2474,Hyundai,i20,2019,214498,CNG,Automatic,3rd,Good,Yes,2,4,818,356,224146.0,Delhi,BS3,True,Low,224146.0,Dealer,True
2475,Honda,WR-V,2018,96847,Electric,Automatic,4th,Fair,Yes,3,4,2400,241,263540.0,Chennai,BS6,True,High,263540.0,Dealer,True
2476,Toyota,Yaris,2016,222655,Petrol,Automatic,2nd,Poor,No,1,4,1990,392,86303.0,Mumbai,BS4,False,Medium,86303.0,Private,True
2477,Hyundai,Verna,2023,230033,CNG,Manual,2nd,Fair,Yes,2,2,2732,135,246687.0,Bangalore,BS6,True,High,246687.0,Private,False
2478,Hyundai,Creta,2008,233989,Diesel,Automatic,3rd,Good,Yes,0,4,1285,318,29049.0,Mumbai,BS6,True,Medium,29049.0,Dealer,True
2479,Maruti,Dzire,2012,96729,CNG,Automatic,2nd,Good,Yes,0,5,2245,349,117551.0,Hyderabad,BS6,True,Low,117551.0,Dealer,True
2480,Tata,Tiago,2017,160753,Diesel,Manual,3rd,Good,Yes,1,2,2677,283,173187.0,Delhi,BS3,True,Low,173187.0,Private,True
2481,Hyundai,Creta,2015,60475,CNG,Manual,2nd,Good,Yes,1,4,2189,385,203877.0,Chennai,BS6,True,High,203877.0,Dealer,True
2482,Hyundai,Verna,2005,23050,Electric,Automatic,1st,Good,No,0,2,3110,211,159604.0,Bangalore,BS3,False,Low,159604.0,Private,False
2483,Hyundai,Creta,2011,72764,Petrol,Automatic,2nd,Good,Yes,0,2,1562,182,117765.0,Mumbai,BS6,True,Medium,117765.0,Private,False
2484,Mahindra,Thar,2018,110632,Electric,Automatic,4th,Good,Yes,1,2,3718,109,333647.0,Mumbai,BS6,True,Low,333647.0,Private,True
2485,Toyota,Innova,2012,194426,Electric,Manual,4th,Excellent,Yes,0,5,2630,300,120483.0,Chennai,BS6,True,Medium,120483.0,Dealer,True
2486,Mahindra,XUV500,2009,34930,CNG,Manual,2nd,Poor,No,0,4,1324,244,79608.0,Chennai,BS4,False,Medium,79608.0,Dealer,False
2487,Honda,Amaze,2015,12557,Diesel,Manual,3rd,Excellent,Yes,0,4,2955,218,244503.0,Chennai,BS3,True,Low,244503.0,Private,True
2488,Toyota,Innova,2022,128237,Hybrid,Automatic,2nd,Fair,Yes,0,5,3532,206,371281.0,Chennai,BS4,True,High,371281.0,Dealer,False
2489,Toyota,Innova,2019,197346,Electric,Manual,4th,Good,Yes,4,2,3595,361,277146.0,Delhi,BS6,True,Medium,277146.0,Dealer,True
2490,Maruti,Swift,2015,81392,Electric,Manual,4th,Fair,Yes,1,4,3225,208,199780.0,Chennai,BS6,True,Medium,199780.0,Private,True
2491,Toyota,Yaris,2018,56426,Electric,Manual,2nd,Fair,Yes,0,5,1990,386,299971.0,Bangalore,BS6,True,Low,299971.0,Dealer,True
2492,Honda,WR-V,2019,45329,Diesel,Automatic,1st,Excellent,Yes,0,2,2824,309,348703.0,Hyderabad,BS4,True,Low,348703.0,Private,True
2493,Toyota,Innova,2016,76561,Hybrid,Automatic,4th,Good,Yes,1,5,3368,383,252762.0,Delhi,BS3,True,Low,252762.0,Dealer,True
2494,Maruti,Swift,2013,46636,Hybrid,Automatic,4th,Good,Yes,0,4,1151,224,197888.0,Chennai,BS4,True,High,197888.0,Private,True
2495,Toyota,Fortuner,2023,183313,Electric,Automatic,1st,Good,Yes,2,2,3518,321,444954.0,Mumbai,BS3,True,High,444954.0,Private,False
2496,Tata,Nexon,2013,41058,Diesel,Automatic,3rd,Fair,Yes,1,5,2414,276,157981.0,Bangalore,BS6,True,High,157981.0,Dealer,False
2497,Hyundai,i20,2016,30137,Electric,Manual,4th,Excellent,Yes,0,2,3472,171,339942.0,Bangalore,BS3,True,Low,339942.0,Private,True
2498,Tata,Tiago,2019,178217,Electric,Automatic,4th,Excellent,Yes,3,2,2389,231,363678.0,Hyderabad,BS4,True,Medium,363678.0,Dealer,True
2499,Maruti,Baleno,2025,154740,Electric,Manual,3rd,Excellent,Yes,3,2,3378,381,536524.0,Delhi,BS6,True,Low,536524.0,Private,True
2500,Toyota,Yaris,2006,126188,CNG,Automatic,4th,Fair,Yes,5,5,3925,314,61751.0,Bangalore,BS4,True,Low,61751.0,Dealer,False
2501,Hyundai,Creta,2012,96535,Electric,Automatic,2nd,Fair,Yes,1,2,1429,238,131235.0,Delhi,BS4,True,High,131235.0,Private,True
2502,Honda,WR-V,2019,190748,Electric,Automatic,2nd,Good,Yes,0,5,3909,107,327725.0,Mumbai,BS6,True,Medium,327725.0,Dealer,True
2503,Honda,Amaze,2017,70262,Electric,Manual,2nd,Good,Yes,0,5,3657,387,279259.0,Hyderabad,BS3,True,High,279259.0,Private,True
